tweetsbyNAS,119458432,b'?????',2018-02-27 05:05:18
tweetsbyNAS,119458432,b'na im crying at Slander Cameau ????? RT @JustInNotOut: TLC https://t.co/ge7Zu7Qt26',2018-02-27 05:05:10
So_Bos365,123755393,b'SoBos #LyfeStyle ? @ V2III Boutique https://t.co/OfRx7z5G8g',2018-02-27 01:00:08
kaywebs,34703494,b'Mondays made better by these two and commonrootsbrewing.  #foragedfruit #craftbeer #commonroots? https://t.co/GFGdjTl840',2018-02-27 00:05:01
inventboston,4889891422,b'#MondayMotivation 2 minutes does not seem very long but 2 minutes adds up. 2min2xday= 97.5 hours . #2minturtle star? https://t.co/mDfjxwql6a',2018-02-26 15:27:06
BranchingOutYga,234860942,"b'Did you ever wonder what Akasha meant but never got around to asking Mr. Google? Well, now you? https://t.co/8UhuoDcyYw'",2018-02-26 11:53:50
TheMattToy,3324063765,"b'Playtime is over.  Last few weeks have been a little tough work wise, getting off my diet a bit.? https://t.co/9wDRyvZ0OA'",2018-02-26 06:00:09
tweetsbyNAS,119458432,b'Cavs still blah on defense',2018-02-25 22:52:35
tweetsbyNAS,119458432,b'Clarkson hits a couple threes now hes Kobe',2018-02-25 22:27:45
hankito,8768402,b'Today I learned about the existence of crisis actors and how  when they?re in a real crisis or situation they are u? https://t.co/cO7nRkzpb8',2018-02-25 21:12:17
ReddsInRozzie,288622007,"b'This dreary weather has us thinking of England. \nFish and chips for Sunday Supper!  5 to 9, come? https://t.co/Y9vVcAxigC'",2018-02-25 20:55:28
khemingway,10370452,b'?Beer makes you feel the way you ought to feel without beer.? ?Henry Lawson @ Trillium Garden-? https://t.co/NtiJrqebqq',2018-02-25 19:16:10
BranchingOutYga,234860942,b'OMG! You guys! I?m teaching the LAST yoga class for starryogabos at trilliumgarden in? https://t.co/FhjcZYdLhB',2018-02-25 17:15:14
tweetsbyNAS,119458432,b'oh shit lol yes!!! https://t.co/dKK7JzCeOK',2018-02-25 16:26:07
tweetsbyNAS,119458432,"b""oh shit. We're cup contender.""",2018-02-25 16:25:38
So_Bos365,123755393,b'Today Pop Up Shop series 2 via shopv2iii.. Pull Up 2-7 #SoBos #SupportaUndergroundbrand ? @? https://t.co/OOVGmkvZSH',2018-02-25 15:54:47
tmj_MA_auto,180443509,b'Can you recommend anyone for this #job? Automotive Technician/Customer Service Advisor ? Entry Level -? https://t.co/gOtj2u2lo4',2018-02-25 13:02:10
tweetsbyNAS,119458432,b'? https://t.co/SLBVm4Jz0o',2018-02-25 05:08:57
tweetsbyNAS,119458432,b'90210',2018-02-25 05:06:09
tweetsbyNAS,119458432,b'Kyrie on one',2018-02-25 02:08:53
blumie,14575152,"b""The vindormusic came out to play during SSO's set at @trilliumbrewing #roslindale. Here 'til 9!? https://t.co/NBiIJulo7p""",2018-02-25 00:20:20
NewEnglandBrews,1096901875,b'THEY HAVE AN ELECTRIC FLUTE!!! @SSOBand about to rock @trilliumgarden. ?? #livemusic #roslindale #SaturdayVibes https://t.co/H57egDlBck',2018-02-24 23:02:27
blumie,14575152,b'Somerville Symphony Orkestar is playing at the @trilliumbrewing #roslindale beer garden TONIGHT? https://t.co/NcuNHuyT9b',2018-02-24 22:38:57
HisNamesTawanda,298697466,b'Did Blac Youngsta fuck around and make a good tape??',2018-02-24 02:11:50
hankito,8768402,b'@politicsofamy Even before last week lol',2018-02-24 02:00:58
hankito,8768402,b'@daNanner https://t.co/8OAN5zfsbu',2018-02-24 01:19:47
tweetsbyNAS,119458432,b'how can you five that up',2018-02-24 01:03:54
tweetsbyNAS,119458432,b'thats a bad call',2018-02-24 01:02:57
tweetsbyNAS,119458432,b'@lordmo__ plans and stuff',2018-02-24 01:01:27
EricBrookfield,730293,b'@nickducoff https://t.co/qQtYaipEi8',2018-02-23 15:23:52
sh79met7dy,65834750,b'?? ?????? ????? .\n??? ?????? ???? ?????? .\n???? ?????? .. ????? ?????? ..\n?????? ????? ..\n????? https://t.co/9YByMIVHWr',2018-02-23 07:17:56
jakewalker,1791551,b'@chrislhayes Oh boy oh boy oh boy',2018-02-23 05:21:14
JoanGT,113243678,b'Resting dog portrait. Bruno. #dog #shihtzu #pet #mansbestfriend #perro #portrait #roslindale? https://t.co/yMfRS1g8jH',2018-02-22 01:21:26
beersandbeets,721863759300431872,b'Things just keep getting more real in Boston. @LawsonsFinest takes over @trilliumbrewing taps https://t.co/cRjbEeMNmt',2018-02-21 22:38:15
trilliumgarden,865285363111276544,b'The starting list for the @LawsonsFinest tap takeover! Join us tonight in the Substation! https://t.co/BC0zbGKyMR',2018-02-21 20:48:52
IveyRhodes,17251924,b'He was an evangelist that lived out the Word he preached. To live almost 100 years as a faithful? https://t.co/q98lZYppPg',2018-02-21 17:46:57
BernadineTruth,38295415,"b'Happy 28th Birthday to me! What a year to be alive! Within the year of 27, I took a chance on? https://t.co/bwEIMbSBvG'",2018-02-21 12:51:04
tweetsbyNAS,119458432,b'dang so its everyone https://t.co/7qUfRRC7Wh',2018-02-20 19:49:58
EricBrookfield,730293,b'huh father john misty singing about himself how weird https://t.co/GJhDFuMOh0',2018-02-20 16:28:08
tmj_bos_cstsrv,71719032,"b'See our latest #Boston, MA #job and click to apply: Automotive Technician/Customer Service Advisor ? Entry Level -? https://t.co/n2nP9aXzgT'",2018-02-20 14:12:20
tweetsbyNAS,119458432,b'#nowplaying Lust by Lil Skies https://t.co/6aK33g5rno',2018-02-20 06:01:35
tweetsbyNAS,119458432,"b""@InLoveWitDaZoZo @BeautifuLocks @WorldWarShem I'm shooting now hot date soon?""",2018-02-20 01:12:27
tweetsbyNAS,119458432,"b""@BeautifuLocks @InLoveWitDaZoZo @WorldWarShem I don't think so....""",2018-02-20 01:10:47
tweetsbyNAS,119458432,b'@BeautifuLocks @InLoveWitDaZoZo @WorldWarShem crushes can start whenever.?',2018-02-20 01:09:31
tweetsbyNAS,119458432,b'@InLoveWitDaZoZo @WorldWarShem @BeautifuLocks it could be huh',2018-02-20 01:08:43
tweetsbyNAS,119458432,b'in my Jay Z voice',2018-02-20 01:08:15
tweetsbyNAS,119458432,b'@InLoveWitDaZoZo @WorldWarShem @BeautifuLocks girls girls girls girls',2018-02-20 01:07:40
tweetsbyNAS,119458432,b'@InLoveWitDaZoZo @WorldWarShem ?????????????????????????????????????????????????????????????????????????????????????????????????????????????',2018-02-20 01:06:35
tweetsbyNAS,119458432,b'@InLoveWitDaZoZo @WorldWarShem her friend ??',2018-02-20 01:05:21
jakewalker,1791551,b'Kerning lessons. #tightbutnottouching @Coudal https://t.co/s3xac4mrE2',2018-02-19 21:33:28
