ENIGMUE,55633313,"b""They are now on #Grubhub (@ Simco's in Mattapan, MA) https://t.co/BjsfLru3vB""",2018-02-27 03:55:08
_DopeBoyDee,110841217,b'RT @whoaMillie_: Muted safaree',2018-02-26 12:46:28
_DopeBoyDee,110841217,b'Yo',2018-02-26 12:41:35
DSharpent,30825198,"b'I haven?t been 2 church in over a year,  that?s believing in #god !\nSome of you go to \n#Church? https://t.co/bZuzW7rBIf'",2018-02-25 17:51:37
YoyoTheGreat,190083770,"b'#YOYO2 #youreonyourown #RR #RoyaltiesRecords @iamsdmedia @ Mattapan, Massachusetts https://t.co/E5Fmr3inuB'",2018-02-24 22:16:25
YoyoTheGreat,190083770,"b'#YOYO2 #youreonyourown #RR #RoyaltiesRecords @ Mattapan, Massachusetts https://t.co/0tBKu13f1f'",2018-02-24 22:14:53
JMHardinwrites,1858068037,"b""It's so time for Spring Training @dodgers baseball! I've been waiting all winter for ya! #ITFDB? https://t.co/nTEeD3ElN8""",2018-02-24 04:30:23
YoyoTheGreat,190083770,b'Start shooting the 1st music video this Saturday with @iamsdmedia? https://t.co/6ULQvnQUEM',2018-02-21 19:06:02
_DopeBoyDee,110841217,b'Them side by side comparisons of Michael Jackson and his kids is straight jokes my niggas.',2018-02-20 12:34:25
MARZspacely,109394752,"b'The process \n?: dorchesterusa @ Mattapan, Massachusetts https://t.co/tKILwjDnEV'",2018-02-18 01:24:01
Mattapan_ONS,3370809987,"b'Yay for sidewalk work on Edgewater Drive, #Mattapan! Thank you, @BostonPWD! We look forward to it. https://t.co/htxzyKQOEv'",2018-02-17 19:22:59
cosheapowers,23393720,b'#namaste #beginnersyoga @ Milton Yoga Studio https://t.co/TGHcJaskpt',2018-02-17 18:30:38
LexSLp,24848770,b'I am Happy and Blessed to rep the #Caribbean!!!! I need a Caribbean community passport for real.? https://t.co/8lDc8m8bOK',2018-02-17 14:36:01
