AtibaNichols,922470079824105472,b'20 MORSE ST | DORCHESTER\n\nLocated just a minute walk from the new Fairmount Commuter rail. This? https://t.co/cWT2owkH5t',2018-02-26 22:37:51
art_transforms,717452063823814656,b'#changetheworld #artmovesmountains #yourvoicematters #artislife @ Dorchester https://t.co/DYjiaWGRNA',2018-02-26 21:46:20
ThikkThighzSTFU,237087876,b'Here....I....am ??????? @ Jade Beauty Salon https://t.co/pkmr8PGIog',2018-02-26 17:56:44
UCBoston,2509610547,b'We had a fun Saturday orienting our new #DotRx Healthy Living Coaches w Blue Cross Blue Shield? https://t.co/HVMBUJ1m17',2018-02-26 13:16:49
tmj_bos_actuar,51039831,"b""Want to work at Santander? We're #hiring in #dorchester, MA! Click for details: https://t.co/b0WcKAr1jT #Actuarial #Job #Jobs #CareerArc""",2018-02-26 13:09:15
lostinlaliland,22042730,b'?Instead of years we should say levels...because when you say you?re? https://t.co/hGA4zv032O',2018-02-26 12:51:08
tmj_ak_intern,114939624,"b""We're #hiring! Click to apply: Data Entry Clerk - Wanted For Survey Research - https://t.co/2pgWiLs0Pe #internship? https://t.co/GyDG1dR74e""",2018-02-26 00:46:15
tmj_BOS_intern,153926710,"b""We're #hiring! Read about our latest #job opening here: Operations Auditor Undergraduate Summer Internship -? https://t.co/45cPKUVazZ""",2018-02-25 19:42:12
BowdoinGenMS,2657514416,"b""@LOVEinBoston @WelcomeToDot @CityOfBoston #thanks for your thoughts. We'll keep you posted as this develops.""",2018-02-25 18:59:21
BowdoinGenMS,2657514416,"b'@WelcomeToDot @LOVEinBoston Yes, the new property owner was supposed to make structural improvements when he purcha? https://t.co/gQZwA72jzA'",2018-02-25 18:51:55
tmj_BOS_intern,153926710,b'This #job might be a great fit for you: Business Administration Undergraduate Summer Internship -? https://t.co/9eToVlyFEv',2018-02-25 18:35:49
JRicardoWilliam,1873144381,"b'3 shapes, 12 images, 1 book, Q2 2018\n\n#art #arte #sketch #pencil #comics #lapiz #shape #shapes? https://t.co/SeowzJHCkt'",2018-02-25 17:56:57
ipr0d,67554015,b'almost dooone @ Dorchester https://t.co/JVOTJIS15m',2018-02-25 17:47:47
echill915edc,2841678672,b'From #Slades to #CarverDen!!! #HeavyHitters #Folkz!!! @ Carver Den https://t.co/PaMMArkhlO',2018-02-25 16:11:09
lostinlaliland,22042730,b'Mini chicken and waffles and #magicmaze intensity.? https://t.co/Dns50c9YJG',2018-02-25 14:25:13
tmj_bos_actuar,51039831,"b'See our latest #dorchester, MA #job and click to apply: Senior Risk Analyst- Dorchester, MA -? https://t.co/6hpZeIExJ0'",2018-02-25 14:14:52
ipr0d,67554015,"b""some overnight printin' @ Dorchester https://t.co/HAtiZGykEO""",2018-02-25 06:00:45
Wilmanuel05,167607056,b'Con una viga dey theanswer en Boston City https://t.co/GN4V5qIPOF',2018-02-25 03:40:41
Wilmanuel05,167607056,b'Por fin con el primo @derlinp01 en Boston City https://t.co/I0q3rMLtnf',2018-02-25 01:11:02
Christo17365986,967130219915153413,"b'Sept.4,2015'",2018-02-25 00:49:19
UCBoston,2509610547,b'We had a fun day orienting our new #DotRx Healthy Living Coaches w @BCBSMA @CodmanHealth @DorchesterYMCA? https://t.co/SHvYi5RGek',2018-02-24 21:33:08
tmj_BOS_adm,99632256,"b'Join the Santander team! See our latest #job opening here: https://t.co/8BXgc2jsLk #IT #dorchester, MA #Hiring #CareerArc'",2018-02-24 20:46:46
Suppathunda,266733090,b'Came to moms job and she feed me.... #WINNING',2018-02-24 20:03:50
ThikkThighzSTFU,237087876,b'I gotta have a salon day at least once every other month...feels good',2018-02-24 17:27:08
Suppathunda,266733090,b'I need food n a nap..... Less talking more braiding ladies!!!',2018-02-24 17:12:51
Suppathunda,266733090,"b""Oh how I've missed these africans""",2018-02-24 14:08:02
tmj_bos_actuar,51039831,"b'Join the Santander team! See our latest #job opening here: https://t.co/3XU7XucZ1F #Actuarial #dorchester, MA #Hiring #CareerArc'",2018-02-24 13:09:08
tmj_bos_legal,22094350,"b'Can you recommend anyone for this #job? Reg Compliance Analyst III - https://t.co/gcO4Nc2V3C #Legal #dorchester, MA #Hiring #CareerArc'",2018-02-24 12:54:11
fwresh,33914785,b'Surreal Appeal by Nicole O.P.I more variety at https://t.co/RBXrmqpyA5 #fwreshinc #fwresh? https://t.co/uYm7thgXZS',2018-02-24 11:32:59
fwresh,33914785,b'Ni-Coal by Nicole O.P.I more variety at https://t.co/RBXrmqpyA5 #fwreshinc #fwresh? https://t.co/QXrntC33go',2018-02-24 11:29:33
fwresh,33914785,b'Nicole?s fave by Nicole O.P.I more variety at https://t.co/RBXrmqpyA5 #fwreshinc #fwresh? https://t.co/D6HloSbuBO',2018-02-24 09:56:20
fwresh,33914785,b'Extreme flame by Nicole O.P.I more variety at https://t.co/RBXrmqH9rD #fwreshinc #fwresh? https://t.co/7LZnQEgsBj',2018-02-24 09:41:33
fwresh,33914785,b'Heavy metal by Nicole o.p.i more variety at #fwreshinc #fwreshsalon#fwreshbarbershon#nicoleopi? https://t.co/vLrQSI0PhU',2018-02-23 20:18:42
BowdoinGenMS,2657514416,b'Shops on Geneva Avenue shuttered by sewage leak  https://t.co/RXqwblGskE',2018-02-22 18:05:46
AdamMyerson,39003487,b'#sickday #flynnstagram @ Cycle-Smart https://t.co/38UXO6IhpA',2018-02-22 17:49:57
MarleneBoyette,19899150,b'#tbt @4cornersyw YTT memories! nnflynt love you!!! ? \n\n#fun #partnerposes #yoga #ytt? https://t.co/cqRL5xUFoF',2018-02-22 15:13:38
BLNHello,388527739,b'#Realestate Ask me anything. #BossLadyDoesRealestate 1 Family at a time. ?? https://t.co/ws7LTJplOn',2018-02-22 00:12:12
FriedChix4Life,1530695462,b'Decided to say screw it to the t and walk home. It?s so nice out that it?s totally worth the 10? https://t.co/EXUBYf656S',2018-02-21 22:58:15
raysaortiz,67711966,"b'Blessings to you all....the Lord whispers, wait just take a moment? https://t.co/1j4ikU4Cjn'",2018-02-21 15:06:16
GurlEgypt,334100002,b'The Geminis \n\n@_viciousdreams boss_amz @ Dorchester /Roxbury https://t.co/HzTBRQ6Wdx',2018-02-21 15:01:00
yahomied,1151298290,b'If I were a girl... @ Dorchester https://t.co/PZS7vgccVQ',2018-02-21 02:58:02
juniorjrnigga,319467849,b'?Only if you take my love ...... take my love.? ??????\n.\n.\n.\n.\nSHOT BY: @goyagettinit @ Dorchester https://t.co/sr32LGfLf3',2018-02-21 02:45:54
greenREVkt,89068259,"b""When it's this beautiful in New England in February you've gotta get our for some miles!! 7? https://t.co/nEyhIu8u8g""",2018-02-21 00:25:36
BrianRegal,165537386,b'Back from a quick trip to Boston. Apologies to those I didn?t see! Be back soon. Here?s a few of? https://t.co/OewCuESGkj',2018-02-20 18:07:27
Soultrain_Inc,260760985,b'Thanks Jack McPhee for these hats that I didn?t even need to ask for. I?m glad to always be in? https://t.co/z8uHvrtUy8',2018-02-20 04:40:58
erdumas,3319247459,b'on a scale of 1-10 how obvious is it that we love boston? ???? @ Dorchester https://t.co/nKCXnGRTuy',2018-02-19 23:41:26
yahomied,1151298290,"b'Believe it or not this is a side street in Dorchester, cityofboston @ Dorchester https://t.co/jLXkVQ07W7'",2018-02-19 22:54:19
lostinlaliland,22042730,b'Just what every kitchen needs. #nodramallamas @tjmaxx @ Dorchester https://t.co/Ej5V99uSso',2018-02-19 22:32:09
ultimatexavior,48703119,"b'To celebrate an incredible opening weekend, my Black Panther display. #blackpanther #wakanda? https://t.co/gMTbJL9N0A'",2018-02-19 22:11:35
yahomied,1151298290,b'#same @ Dorchester https://t.co/u3w5KYmOZX',2018-02-19 13:46:57
